product_id,product_name,category_id,price,stock_quantity
3077,Product_3077,495,1472,502
3078,Product_3078,187,3110,935
3079,Product_3079,495,2963,787
3080,Product_3080,138,2125,852
3081,Product_3081,411,990,259
3082,Product_3082,95,813,762
3083,Product_3083,390,849,24
3084,Product_3084,395,1516,764
3085,Product_3085,109,332,219
3086,Product_3086,13,3691,501
3087,Product_3087,235,4561,687
3088,Product_3088,36,2959,10
3089,Product_3089,229,80,459
3090,Product_3090,110,2874,295
3091,Product_3091,261,4227,215
3092,Product_3092,290,1084,449
3093,Product_3093,122,2327,325
3094,Product_3094,309,652,687
3095,Product_3095,57,3444,426
3096,Product_3096,477,2401,67
3097,Product_3097,494,1123,3
3098,Product_3098,117,593,594
3099,Product_3099,13,3266,358
3100,Product_3100,436,752,392
3101,Product_3101,295,2304,12
3102,Product_3102,400,4917,237
3103,Product_3103,322,623,262
3104,Product_3104,259,1275,624
3105,Product_3105,221,1235,42
3106,Product_3106,292,372,121
3107,Product_3107,295,1038,885
3108,Product_3108,289,3216,770
3109,Product_3109,216,2284,134
3110,Product_3110,244,4503,1000
3111,Product_3111,216,1310,731
3112,Product_3112,425,289,210
3113,Product_3113,274,2848,289
3114,Product_3114,409,4407,61
3115,Product_3115,338,4202,570
3116,Product_3116,234,2237,685
3117,Product_3117,90,1805,50
3118,Product_3118,100,2319,650
3119,Product_3119,435,1952,474
3120,Product_3120,389,3683,949
3121,Product_3121,52,4190,219
3122,Product_3122,86,1073,998
3123,Product_3123,192,1335,491
3124,Product_3124,410,4347,740
3125,Product_3125,347,3233,619
3126,Product_3126,215,1560,209
3127,Product_3127,490,4333,23
3128,Product_3128,370,139,103
3129,Product_3129,231,4134,25
3130,Product_3130,137,2264,901
3131,Product_3131,464,4790,735
3132,Product_3132,133,163,376
3133,Product_3133,299,1823,752
3134,Product_3134,288,4031,748
3135,Product_3135,202,4241,191
3136,Product_3136,125,830,404
3137,Product_3137,299,3921,502
3138,Product_3138,128,1676,838
3139,Product_3139,319,3947,307
3140,Product_3140,436,433,482
3141,Product_3141,218,2940,89
3142,Product_3142,329,3607,337
3143,Product_3143,491,139,298
3144,Product_3144,155,4149,996
3145,Product_3145,57,4619,89
3146,Product_3146,368,4344,70
3147,Product_3147,489,3842,52
3148,Product_3148,425,1374,630
3149,Product_3149,70,2198,883
3150,Product_3150,461,3521,433
3151,Product_3151,86,4038,360
3152,Product_3152,350,2753,739
3153,Product_3153,460,1517,856
3154,Product_3154,3,3365,832
3155,Product_3155,410,4630,17
3156,Product_3156,493,2426,468
3157,Product_3157,16,3216,642
3158,Product_3158,147,3967,9
3159,Product_3159,47,1171,663
3160,Product_3160,179,1147,442
3161,Product_3161,7,1231,219
3162,Product_3162,228,647,281
3163,Product_3163,340,2524,750
3164,Product_3164,190,1865,651
3165,Product_3165,9,1896,297
3166,Product_3166,426,3961,954
3167,Product_3167,148,2106,766
3168,Product_3168,88,3166,372
3169,Product_3169,66,3945,960
3170,Product_3170,330,2438,57
3171,Product_3171,170,1335,207
3172,Product_3172,432,317,977
3173,Product_3173,148,1648,175
3174,Product_3174,147,2767,741
3175,Product_3175,66,1897,160
3176,Product_3176,199,4827,223
3177,Product_3177,121,4501,23
3178,Product_3178,282,2532,563
3179,Product_3179,228,3017,456
3180,Product_3180,254,634,35
3181,Product_3181,134,4270,880
3182,Product_3182,306,2507,33
3183,Product_3183,283,3506,270
3184,Product_3184,316,608,174
3185,Product_3185,227,4176,163
3186,Product_3186,134,4243,636
3187,Product_3187,220,3360,916
3188,Product_3188,377,993,717
3189,Product_3189,339,1381,966
3190,Product_3190,338,1725,95
3191,Product_3191,289,2461,829
3192,Product_3192,468,3878,272
3193,Product_3193,61,494,492
3194,Product_3194,184,4758,239
3195,Product_3195,26,4220,955
3196,Product_3196,394,676,107
3197,Product_3197,295,3821,532
3198,Product_3198,268,563,571
3199,Product_3199,200,3300,211
3200,Product_3200,359,3215,120
3201,Product_3201,409,3982,530
3202,Product_3202,148,3893,975
3203,Product_3203,262,2556,923
3204,Product_3204,97,233,175
3205,Product_3205,438,3104,934
3206,Product_3206,89,3591,444
3207,Product_3207,84,344,627
3208,Product_3208,248,1292,16
3209,Product_3209,112,2278,518
3210,Product_3210,133,2571,717
3211,Product_3211,237,2024,955
3212,Product_3212,335,1101,952
3213,Product_3213,206,1839,413
3214,Product_3214,252,1471,277
3215,Product_3215,209,83,442
3216,Product_3216,393,2027,18
3217,Product_3217,376,2565,945
3218,Product_3218,254,586,400
3219,Product_3219,420,1515,644
3220,Product_3220,287,4308,767
3221,Product_3221,9,1512,604
3222,Product_3222,344,4746,887
3223,Product_3223,477,4353,977
3224,Product_3224,282,2073,532
3225,Product_3225,157,3864,473
3226,Product_3226,27,2325,264
3227,Product_3227,329,740,550
3228,Product_3228,78,865,97
3229,Product_3229,493,3271,596
3230,Product_3230,246,358,605
3231,Product_3231,417,328,740
3232,Product_3232,333,4413,818
3233,Product_3233,413,2444,736
3234,Product_3234,251,1636,44
3235,Product_3235,478,1709,1
3236,Product_3236,345,4754,16
3237,Product_3237,58,4835,51
3238,Product_3238,212,251,249
3239,Product_3239,188,2053,926
3240,Product_3240,287,4527,268
3241,Product_3241,302,899,64
3242,Product_3242,411,3230,238
3243,Product_3243,39,2182,623
3244,Product_3244,241,1915,703
3245,Product_3245,66,2779,642
3246,Product_3246,438,2291,527
3247,Product_3247,168,456,220
3248,Product_3248,390,4757,862
3249,Product_3249,402,2410,208
3250,Product_3250,66,257,554
3251,Product_3251,317,2109,664
3252,Product_3252,127,528,210
3253,Product_3253,217,220,105
3254,Product_3254,7,1102,541
3255,Product_3255,20,1418,199
3256,Product_3256,141,3856,730
3257,Product_3257,37,4210,818
3258,Product_3258,452,3584,185
3259,Product_3259,12,2791,983
3260,Product_3260,113,84,8
3261,Product_3261,369,2727,428
3262,Product_3262,315,2040,913
3263,Product_3263,281,307,554
3264,Product_3264,238,3188,627
3265,Product_3265,99,2355,855
3266,Product_3266,34,2141,137
3267,Product_3267,129,4934,975
3268,Product_3268,330,2596,928
3269,Product_3269,215,1183,779
3270,Product_3270,324,526,449
3271,Product_3271,211,427,227
3272,Product_3272,134,3073,460
3273,Product_3273,25,1052,359
3274,Product_3274,376,3605,189
3275,Product_3275,295,3578,385
3276,Product_3276,385,93,751
3277,Product_3277,435,4830,863
3278,Product_3278,98,1837,751
3279,Product_3279,155,700,582
3280,Product_3280,168,3788,425
3281,Product_3281,199,4120,397
3282,Product_3282,339,3002,894
3283,Product_3283,497,644,128
3284,Product_3284,392,3873,635
3285,Product_3285,70,2925,636
3286,Product_3286,135,3769,281
3287,Product_3287,406,1789,512
3288,Product_3288,388,3249,494
3289,Product_3289,284,1992,206
3290,Product_3290,300,2037,431
3291,Product_3291,53,2496,621
3292,Product_3292,500,1021,339
3293,Product_3293,472,4244,875
3294,Product_3294,35,3075,55
3295,Product_3295,148,547,652
3296,Product_3296,189,417,523
3297,Product_3297,69,1687,703
3298,Product_3298,257,3490,472
3299,Product_3299,482,4939,998
3300,Product_3300,262,3422,363
3301,Product_3301,198,1848,332
3302,Product_3302,84,1932,846
3303,Product_3303,498,2217,692
3304,Product_3304,67,3002,65
3305,Product_3305,56,3248,949
3306,Product_3306,349,2404,166
3307,Product_3307,170,4890,928
3308,Product_3308,461,2338,944
3309,Product_3309,248,4206,563
3310,Product_3310,494,4039,931
3311,Product_3311,175,4386,910
3312,Product_3312,306,1683,115
3313,Product_3313,164,1855,340
3314,Product_3314,300,2033,789
3315,Product_3315,436,4534,958
3316,Product_3316,147,165,203
3317,Product_3317,175,3046,84
3318,Product_3318,94,3714,506
3319,Product_3319,452,536,444
3320,Product_3320,111,208,740
3321,Product_3321,80,2006,215
3322,Product_3322,373,1704,443
3323,Product_3323,214,1700,878
3324,Product_3324,354,794,452
3325,Product_3325,458,2965,506
3326,Product_3326,447,4077,818
3327,Product_3327,37,1101,134
3328,Product_3328,193,2543,727
3329,Product_3329,69,1963,19
3330,Product_3330,424,588,102
3331,Product_3331,169,3000,358
3332,Product_3332,391,2606,104
3333,Product_3333,282,2862,402
3334,Product_3334,92,3591,43
3335,Product_3335,427,465,743
3336,Product_3336,332,4122,353
3337,Product_3337,171,51,666
3338,Product_3338,288,474,992
3339,Product_3339,246,1634,976
3340,Product_3340,87,235,373
3341,Product_3341,426,2675,518
3342,Product_3342,371,2589,835
3343,Product_3343,388,2071,390
3344,Product_3344,301,3467,293
3345,Product_3345,193,99,197
3346,Product_3346,448,795,766
3347,Product_3347,168,3157,212
3348,Product_3348,367,2498,890
3349,Product_3349,248,3013,616
3350,Product_3350,499,2705,630
3351,Product_3351,112,2643,770
3352,Product_3352,335,2512,768
3353,Product_3353,94,4531,102
3354,Product_3354,23,369,247
3355,Product_3355,498,4989,986
3356,Product_3356,453,215,358
3357,Product_3357,216,2580,761
3358,Product_3358,79,3270,911
3359,Product_3359,260,3250,277
3360,Product_3360,479,289,762
3361,Product_3361,273,344,643
3362,Product_3362,121,2363,423
3363,Product_3363,483,1466,619
3364,Product_3364,190,399,974
3365,Product_3365,319,4446,691
3366,Product_3366,332,4735,894
3367,Product_3367,422,224,608
3368,Product_3368,261,3650,244
3369,Product_3369,3,2701,780
3370,Product_3370,274,462,762
3371,Product_3371,50,957,67
3372,Product_3372,414,3208,753
3373,Product_3373,416,3518,55
3374,Product_3374,183,3880,614
3375,Product_3375,32,4074,417
3376,Product_3376,374,3876,291
3377,Product_3377,277,3606,815
3378,Product_3378,415,3675,460
3379,Product_3379,358,2205,510
3380,Product_3380,133,349,764
3381,Product_3381,429,3954,431
3382,Product_3382,224,4852,896
3383,Product_3383,229,135,519
3384,Product_3384,40,1578,968
3385,Product_3385,310,1161,657
3386,Product_3386,396,3119,274
3387,Product_3387,469,4790,633
3388,Product_3388,246,2746,816
3389,Product_3389,139,3003,76
3390,Product_3390,46,2111,609
3391,Product_3391,445,2389,353
3392,Product_3392,439,4674,149
3393,Product_3393,367,3233,767
3394,Product_3394,286,1402,67
3395,Product_3395,104,3054,457
3396,Product_3396,358,4848,541
3397,Product_3397,13,4468,334
3398,Product_3398,240,1701,833
3399,Product_3399,455,2728,472
3400,Product_3400,402,3719,498
3401,Product_3401,406,4370,685
3402,Product_3402,294,2184,422
3403,Product_3403,95,1150,985
3404,Product_3404,181,49,357
3405,Product_3405,287,2973,119
3406,Product_3406,334,568,475
3407,Product_3407,365,2262,622
3408,Product_3408,478,2514,362
3409,Product_3409,479,1794,543
3410,Product_3410,244,2584,432
3411,Product_3411,130,1273,329
3412,Product_3412,27,2594,573
3413,Product_3413,452,2408,988
3414,Product_3414,457,2736,332
3415,Product_3415,395,1089,724
3416,Product_3416,320,1863,395
3417,Product_3417,147,4218,305
3418,Product_3418,251,4495,636
3419,Product_3419,488,599,392
3420,Product_3420,167,2725,739
3421,Product_3421,133,4381,542
3422,Product_3422,143,2133,537
3423,Product_3423,499,1684,279
3424,Product_3424,210,283,190
3425,Product_3425,477,3744,855
3426,Product_3426,116,541,474
3427,Product_3427,347,818,843
3428,Product_3428,401,4063,317
3429,Product_3429,284,3117,752
3430,Product_3430,352,3349,427
3431,Product_3431,27,92,34
3432,Product_3432,129,3524,902
3433,Product_3433,459,540,949
3434,Product_3434,213,3019,23
3435,Product_3435,134,1286,32
3436,Product_3436,296,4028,969
3437,Product_3437,299,439,68
3438,Product_3438,146,2778,10
3439,Product_3439,186,434,95
3440,Product_3440,79,3972,430
3441,Product_3441,147,2559,181
3442,Product_3442,374,3074,977
3443,Product_3443,151,2893,56
3444,Product_3444,95,4625,352
3445,Product_3445,76,689,626
3446,Product_3446,374,4854,719
3447,Product_3447,178,2444,819
3448,Product_3448,442,1438,2
3449,Product_3449,99,2547,425
3450,Product_3450,354,3181,852
3451,Product_3451,259,1758,815
3452,Product_3452,123,3880,787
3453,Product_3453,447,1632,774
3454,Product_3454,23,436,494
3455,Product_3455,28,1447,672
3456,Product_3456,241,2757,582
3457,Product_3457,411,530,755
3458,Product_3458,238,4721,607
3459,Product_3459,35,1629,957
3460,Product_3460,491,3105,64
3461,Product_3461,412,4139,360
3462,Product_3462,93,2796,601
3463,Product_3463,43,4583,872
3464,Product_3464,254,2238,538
3465,Product_3465,134,2079,244
3466,Product_3466,398,2906,692
3467,Product_3467,489,4427,934
3468,Product_3468,465,2782,908
3469,Product_3469,231,1193,903
3470,Product_3470,258,303,396
3471,Product_3471,394,1290,826
3472,Product_3472,158,2234,648
3473,Product_3473,311,2202,498
3474,Product_3474,224,1314,635
3475,Product_3475,373,4791,238
3476,Product_3476,491,2585,490
3477,Product_3477,77,4363,928
3478,Product_3478,430,2498,247
3479,Product_3479,460,2677,796
3480,Product_3480,166,23,777
3481,Product_3481,118,4945,700
3482,Product_3482,446,90,873
3483,Product_3483,81,1035,194
3484,Product_3484,343,4912,23
3485,Product_3485,118,3257,439
3486,Product_3486,247,1974,54
3487,Product_3487,44,1595,894
3488,Product_3488,274,3202,90
3489,Product_3489,414,2162,646
3490,Product_3490,378,3252,124
3491,Product_3491,69,4219,561
3492,Product_3492,291,664,862
3493,Product_3493,482,1963,337
3494,Product_3494,461,4772,307
3495,Product_3495,481,3396,808
3496,Product_3496,5,1180,174
3497,Product_3497,121,984,920
3498,Product_3498,238,193,367
3499,Product_3499,223,755,123
3500,Product_3500,269,4361,42
3501,Product_3501,330,4857,47
3502,Product_3502,322,4055,728
3503,Product_3503,413,3611,541
3504,Product_3504,49,174,277
3505,Product_3505,234,1022,69
3506,Product_3506,137,3324,838
3507,Product_3507,357,635,964
3508,Product_3508,161,1663,223
3509,Product_3509,422,1976,787
3510,Product_3510,252,4695,831
3511,Product_3511,121,442,463
3512,Product_3512,325,2036,866
3513,Product_3513,282,1763,226
3514,Product_3514,112,3479,686
3515,Product_3515,18,4927,489
3516,Product_3516,233,4925,489
3517,Product_3517,244,604,475
3518,Product_3518,182,4213,143
3519,Product_3519,372,1042,323
3520,Product_3520,16,3923,441
3521,Product_3521,457,4100,452
3522,Product_3522,244,2178,449
3523,Product_3523,386,1918,77
3524,Product_3524,45,3444,160
3525,Product_3525,280,960,473
3526,Product_3526,436,2973,8
3527,Product_3527,200,836,449
3528,Product_3528,300,2610,935
3529,Product_3529,379,4133,732
3530,Product_3530,68,1342,328
3531,Product_3531,273,4961,124
3532,Product_3532,269,3824,366
3533,Product_3533,301,1225,991
3534,Product_3534,86,2582,423
3535,Product_3535,32,3111,557
3536,Product_3536,444,3784,252
3537,Product_3537,95,164,686
3538,Product_3538,238,1568,891
3539,Product_3539,67,3186,657
3540,Product_3540,1,3385,343
3541,Product_3541,400,134,373
3542,Product_3542,62,3509,374
3543,Product_3543,197,4204,102
3544,Product_3544,275,4897,503
3545,Product_3545,98,4169,992
3546,Product_3546,205,3763,695
3547,Product_3547,439,2345,995
3548,Product_3548,102,3480,586
3549,Product_3549,248,1149,595
3550,Product_3550,4,3523,244
3551,Product_3551,153,4921,190
3552,Product_3552,21,3100,536
3553,Product_3553,72,2915,309
3554,Product_3554,284,2876,168
3555,Product_3555,1,3250,585
3556,Product_3556,263,4143,112
3557,Product_3557,159,402,59
3558,Product_3558,317,3983,901
3559,Product_3559,70,2412,9
3560,Product_3560,453,4814,723
3561,Product_3561,203,2999,495
3562,Product_3562,195,4636,180
3563,Product_3563,457,2869,77
3564,Product_3564,404,2316,452
3565,Product_3565,452,3770,519
3566,Product_3566,479,1439,748
3567,Product_3567,266,4708,798
3568,Product_3568,179,4214,327
3569,Product_3569,221,2698,502
3570,Product_3570,93,1713,393
3571,Product_3571,279,4071,211
3572,Product_3572,228,588,701
3573,Product_3573,177,490,550
3574,Product_3574,266,4050,926
3575,Product_3575,256,3330,616
3576,Product_3576,164,1027,938
3577,Product_3577,401,590,384
3578,Product_3578,331,4229,359
3579,Product_3579,280,523,35
3580,Product_3580,404,2061,664
3581,Product_3581,362,4037,448
3582,Product_3582,221,2115,759
3583,Product_3583,483,1149,198
3584,Product_3584,247,4507,850
3585,Product_3585,461,1991,279
3586,Product_3586,62,707,192
3587,Product_3587,51,4303,338
3588,Product_3588,136,240,698
3589,Product_3589,339,767,868
3590,Product_3590,419,1837,129
3591,Product_3591,319,2749,915
3592,Product_3592,297,1564,785
3593,Product_3593,226,4106,243
3594,Product_3594,476,1840,444
3595,Product_3595,151,3736,851
3596,Product_3596,70,2048,883
3597,Product_3597,56,2830,293
3598,Product_3598,391,2513,685
3599,Product_3599,394,2930,960
3600,Product_3600,160,2023,105
3601,Product_3601,215,1950,946
3602,Product_3602,44,2398,975
3603,Product_3603,271,767,450
3604,Product_3604,23,1089,975
3605,Product_3605,349,1760,437
3606,Product_3606,169,3500,677
3607,Product_3607,486,1389,846
3608,Product_3608,8,1778,631
3609,Product_3609,69,3260,884
3610,Product_3610,490,3257,75
3611,Product_3611,247,1583,203
3612,Product_3612,178,1417,452
3613,Product_3613,442,1048,685
3614,Product_3614,334,1753,489
3615,Product_3615,428,1719,385
3616,Product_3616,59,2891,165
3617,Product_3617,53,1175,535
3618,Product_3618,459,3528,481
3619,Product_3619,193,1240,356
3620,Product_3620,369,3586,885
3621,Product_3621,74,4342,157
3622,Product_3622,464,4597,996
3623,Product_3623,357,4878,834
3624,Product_3624,286,2182,835
3625,Product_3625,267,3418,772
3626,Product_3626,44,3653,438
3627,Product_3627,465,1878,525
3628,Product_3628,167,729,722
3629,Product_3629,364,3990,73
3630,Product_3630,218,904,170
3631,Product_3631,26,724,768
3632,Product_3632,125,4592,507
3633,Product_3633,344,2680,263
3634,Product_3634,166,3221,113
3635,Product_3635,134,2585,746
3636,Product_3636,390,3799,521
3637,Product_3637,105,609,485
3638,Product_3638,148,1641,648
3639,Product_3639,208,618,47
3640,Product_3640,446,1099,134
3641,Product_3641,26,3730,792
3642,Product_3642,352,4192,73
3643,Product_3643,233,3450,831
3644,Product_3644,101,1165,619
3645,Product_3645,333,303,637
3646,Product_3646,240,509,331
3647,Product_3647,327,1674,766
3648,Product_3648,465,1374,572
3649,Product_3649,232,2143,154
3650,Product_3650,165,2519,494
3651,Product_3651,405,1722,958
3652,Product_3652,131,1912,841
3653,Product_3653,84,1936,707
3654,Product_3654,446,2004,391
3655,Product_3655,495,4628,264
3656,Product_3656,99,3270,521
3657,Product_3657,244,4099,144
3658,Product_3658,424,3971,329
3659,Product_3659,57,1882,710
3660,Product_3660,299,1578,654
3661,Product_3661,307,3255,796
3662,Product_3662,308,247,993
3663,Product_3663,442,3986,2
3664,Product_3664,115,4750,701
3665,Product_3665,485,3906,367
3666,Product_3666,378,2360,896
3667,Product_3667,155,2346,437
3668,Product_3668,155,4897,704
3669,Product_3669,403,2815,170
3670,Product_3670,121,3228,192
3671,Product_3671,182,398,984
3672,Product_3672,53,1800,189
3673,Product_3673,410,1336,946
3674,Product_3674,346,3597,238
3675,Product_3675,217,2450,413
3676,Product_3676,78,1463,842
3677,Product_3677,183,4271,912
3678,Product_3678,89,2834,579
3679,Product_3679,118,2170,637
3680,Product_3680,215,438,387
3681,Product_3681,435,230,170
3682,Product_3682,470,753,842
3683,Product_3683,287,596,307
3684,Product_3684,208,4188,493
3685,Product_3685,157,4609,113
3686,Product_3686,354,2638,400
3687,Product_3687,286,1733,741
3688,Product_3688,237,2421,772
3689,Product_3689,481,2963,266
3690,Product_3690,192,4561,883
3691,Product_3691,295,3403,841
3692,Product_3692,119,4808,659
3693,Product_3693,197,3621,558
3694,Product_3694,57,2633,685
3695,Product_3695,276,1235,945
3696,Product_3696,495,3254,940
3697,Product_3697,32,2249,245
3698,Product_3698,397,3156,112
3699,Product_3699,175,4678,623
3700,Product_3700,52,2783,716
3701,Product_3701,21,4754,873
3702,Product_3702,173,2994,542
3703,Product_3703,55,2660,532
3704,Product_3704,50,4074,17
3705,Product_3705,364,673,955
3706,Product_3706,20,3849,643
3707,Product_3707,34,4411,465
3708,Product_3708,468,4219,626
3709,Product_3709,475,3423,11
3710,Product_3710,386,2111,681
3711,Product_3711,217,3510,284
3712,Product_3712,38,2169,522
3713,Product_3713,7,177,440
3714,Product_3714,396,771,213
3715,Product_3715,94,773,378
3716,Product_3716,242,4456,873
3717,Product_3717,485,2791,344
3718,Product_3718,43,3788,494
3719,Product_3719,485,27,161
3720,Product_3720,26,1136,993
3721,Product_3721,278,4529,194
3722,Product_3722,108,3501,418
3723,Product_3723,348,2866,641
3724,Product_3724,467,481,488
3725,Product_3725,18,790,232
3726,Product_3726,248,1005,4
3727,Product_3727,213,3250,312
3728,Product_3728,362,3653,126
3729,Product_3729,159,1773,35
3730,Product_3730,193,1981,63
3731,Product_3731,130,2938,256
3732,Product_3732,419,4918,524
3733,Product_3733,339,4455,73
3734,Product_3734,115,238,173
3735,Product_3735,303,1617,16
3736,Product_3736,349,147,903
3737,Product_3737,7,4793,313
3738,Product_3738,382,4844,158
3739,Product_3739,374,547,228
3740,Product_3740,168,2361,887
3741,Product_3741,357,2821,275
3742,Product_3742,198,2537,218
3743,Product_3743,136,3955,982
3744,Product_3744,239,2643,928
3745,Product_3745,444,1601,518
3746,Product_3746,36,3031,140
3747,Product_3747,410,200,199
3748,Product_3748,389,1354,285
3749,Product_3749,372,326,489
3750,Product_3750,431,2810,402
3751,Product_3751,314,4609,62
3752,Product_3752,292,269,691
3753,Product_3753,189,4522,769
3754,Product_3754,248,3598,109
3755,Product_3755,363,1226,880
3756,Product_3756,374,3606,663
3757,Product_3757,479,1687,633
3758,Product_3758,455,3675,862
3759,Product_3759,490,3173,641
3760,Product_3760,107,96,201
3761,Product_3761,81,2990,385
3762,Product_3762,186,4903,560
3763,Product_3763,372,4508,783
3764,Product_3764,301,1941,898
3765,Product_3765,142,3255,537
3766,Product_3766,83,4577,605
3767,Product_3767,117,718,861
3768,Product_3768,210,1980,482
3769,Product_3769,26,4941,290
3770,Product_3770,432,267,693
3771,Product_3771,272,2303,413
3772,Product_3772,304,2516,61
3773,Product_3773,12,244,573
3774,Product_3774,486,296,144
3775,Product_3775,246,2294,811
3776,Product_3776,219,1861,166
3777,Product_3777,413,3293,314
3778,Product_3778,225,4344,291
3779,Product_3779,207,3275,683
3780,Product_3780,228,2591,716
3781,Product_3781,444,629,658
3782,Product_3782,489,2602,718
3783,Product_3783,393,4279,800
3784,Product_3784,395,897,736
3785,Product_3785,437,1536,24
3786,Product_3786,381,2415,759
3787,Product_3787,432,2572,374
3788,Product_3788,162,2921,356
3789,Product_3789,462,2699,141
3790,Product_3790,90,194,156
3791,Product_3791,236,3035,792
3792,Product_3792,446,150,990
3793,Product_3793,217,984,24
3794,Product_3794,221,549,264
3795,Product_3795,218,2404,651
3796,Product_3796,357,3849,854
3797,Product_3797,393,4808,621
3798,Product_3798,84,1109,284
3799,Product_3799,27,712,321
3800,Product_3800,203,4207,536
3801,Product_3801,332,89,911
3802,Product_3802,27,2463,441
3803,Product_3803,70,1564,803
3804,Product_3804,376,1151,981
3805,Product_3805,497,1641,666
3806,Product_3806,276,2671,920
3807,Product_3807,157,779,451
3808,Product_3808,42,2515,635
3809,Product_3809,189,2964,423
3810,Product_3810,184,1522,929
3811,Product_3811,330,4086,95
3812,Product_3812,325,4377,87
3813,Product_3813,354,4095,479
3814,Product_3814,490,3407,437
3815,Product_3815,248,1532,139
3816,Product_3816,159,1891,708
3817,Product_3817,441,565,164
3818,Product_3818,462,875,572
3819,Product_3819,172,2489,435
3820,Product_3820,44,3264,129
3821,Product_3821,252,4761,281
3822,Product_3822,214,420,745
3823,Product_3823,259,4075,927
3824,Product_3824,177,275,230
3825,Product_3825,140,707,254
3826,Product_3826,36,1306,707
3827,Product_3827,10,3717,524
3828,Product_3828,447,786,653
3829,Product_3829,263,1072,124
3830,Product_3830,470,1988,736
3831,Product_3831,388,2454,896
3832,Product_3832,335,1975,509
3833,Product_3833,76,3451,257
3834,Product_3834,367,2544,528
3835,Product_3835,426,2220,764
3836,Product_3836,470,4620,343
3837,Product_3837,410,4556,436
3838,Product_3838,175,18,281
3839,Product_3839,417,2800,46
3840,Product_3840,286,142,41
3841,Product_3841,398,3193,674
3842,Product_3842,414,1154,216
3843,Product_3843,313,1122,801
3844,Product_3844,25,2278,128
3845,Product_3845,159,4761,336
3846,Product_3846,62,1235,153
3847,Product_3847,358,300,389
3848,Product_3848,256,4219,921
3849,Product_3849,137,1915,440
3850,Product_3850,137,3090,76
3851,Product_3851,123,3093,159
3852,Product_3852,453,630,29
3853,Product_3853,316,4406,65
3854,Product_3854,288,4310,673
3855,Product_3855,255,4933,353
3856,Product_3856,144,1461,622
3857,Product_3857,111,2726,92
3858,Product_3858,474,1764,960
3859,Product_3859,246,1430,791
3860,Product_3860,350,683,399
3861,Product_3861,293,3126,556
3862,Product_3862,417,2983,258
3863,Product_3863,304,388,335
3864,Product_3864,434,3889,35
3865,Product_3865,347,351,353
3866,Product_3866,42,760,877
3867,Product_3867,317,2144,283
3868,Product_3868,203,3765,202
3869,Product_3869,275,437,690
3870,Product_3870,477,3970,527
3871,Product_3871,410,2165,706
3872,Product_3872,239,1896,942
3873,Product_3873,400,2719,711
3874,Product_3874,256,3640,865
3875,Product_3875,484,968,10
3876,Product_3876,418,3919,447
3877,Product_3877,408,1987,440
3878,Product_3878,424,3384,860
3879,Product_3879,288,3129,504
3880,Product_3880,294,4354,696
3881,Product_3881,479,698,866
3882,Product_3882,41,4157,724
3883,Product_3883,245,4790,834
3884,Product_3884,28,2266,184
3885,Product_3885,109,2298,660
3886,Product_3886,366,408,674
3887,Product_3887,381,4324,641
3888,Product_3888,301,2607,95
3889,Product_3889,269,3973,237
3890,Product_3890,40,1936,399
3891,Product_3891,440,1135,809
3892,Product_3892,396,2737,228
3893,Product_3893,50,2197,731
3894,Product_3894,5,1594,721
3895,Product_3895,444,4017,833
3896,Product_3896,64,4617,563
3897,Product_3897,161,3903,947
3898,Product_3898,103,4797,891
3899,Product_3899,279,3977,54
3900,Product_3900,353,3748,738
3901,Product_3901,56,2667,484
3902,Product_3902,367,3408,250
3903,Product_3903,13,598,667
3904,Product_3904,115,1514,666
3905,Product_3905,342,4392,268
3906,Product_3906,262,4649,865
3907,Product_3907,160,3572,983
3908,Product_3908,414,3475,498
3909,Product_3909,441,2527,674
3910,Product_3910,489,1769,957
3911,Product_3911,140,1202,365
3912,Product_3912,142,902,76
3913,Product_3913,322,1189,824
3914,Product_3914,308,2544,468
3915,Product_3915,460,1675,869
3916,Product_3916,463,4021,328
3917,Product_3917,344,763,672
3918,Product_3918,50,1095,836
3919,Product_3919,497,4436,625
3920,Product_3920,424,2770,865
3921,Product_3921,497,257,286
3922,Product_3922,206,4781,992
3923,Product_3923,434,3726,513
3924,Product_3924,491,2494,574
3925,Product_3925,15,1071,447
3926,Product_3926,483,470,1000
3927,Product_3927,434,3604,145
3928,Product_3928,51,3706,796
3929,Product_3929,430,4001,723
3930,Product_3930,361,538,80
3931,Product_3931,336,4129,455
3932,Product_3932,462,3718,353
3933,Product_3933,272,2907,90
3934,Product_3934,500,4454,88
3935,Product_3935,382,282,124
3936,Product_3936,442,3957,59
3937,Product_3937,143,4913,919
3938,Product_3938,55,2462,935
3939,Product_3939,146,4271,868
3940,Product_3940,489,1310,403
3941,Product_3941,316,1809,368
3942,Product_3942,136,1311,964
3943,Product_3943,161,2047,312
3944,Product_3944,150,3150,748
3945,Product_3945,78,2188,142
3946,Product_3946,331,2587,654
3947,Product_3947,288,4755,474
3948,Product_3948,175,2435,259
3949,Product_3949,428,1030,549
3950,Product_3950,461,4969,28
3951,Product_3951,439,4779,784
3952,Product_3952,154,522,529
3953,Product_3953,145,3336,362
3954,Product_3954,25,3821,645
3955,Product_3955,193,3987,660
3956,Product_3956,405,2685,926
3957,Product_3957,318,3885,635
3958,Product_3958,427,206,981
3959,Product_3959,199,2747,332
3960,Product_3960,306,4868,706
